,Date,Volume,Open,High,Low,Close,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,EMA_200,MACD_Line,MACD_Signal,MACD_Hist,RSI_7,RSI_14,RSI_21,ROC_12,ATR_14,BB_Middle_20,BB_Upper_20,BB_Lower_20,StochK_14,StochD_14,KDJ_K_14,KDJ_D_14,KDJ_J_14,OBV,CMF_20,NADAQ CLOSE
1937,2017-12-19,371318040.0,4.938,4.9432,4.874,4.9028,5.242935,5.657054,6.123064499999999,5.201663796420688,5.519101389153576,5.729493214382098,-0.24398428429498153,-0.22282560490846184,-0.02115867938651969,25.20432454356235,30.201424452683895,34.81098385872541,-11.661261261261258,0.18351642032421686,5.242935,5.877927347195823,4.607942652804177,14.692831906066493,13.96649140105996,14.692831906066493,13.96649140105996,16.145512916079557,-65753161660.0,0.1594123725413584,6963.85
1938,2017-12-18,475582800.0,4.83,4.9505,4.8,4.9475,5.20976,5.637733999999999,6.1128905,5.177457720571099,5.4966856484024555,5.7217121873733205,-0.23400007966788028,-0.22506049986034554,-0.008939579807534737,33.97882097248052,33.13484796305718,36.38211462941696,-8.12441968430826,0.1811581045867728,5.20976,5.833006334207033,4.5865136657929675,16.8464304037557,15.0860648925401,16.8464304037557,15.0860648925401,20.367161426186897,-65277578860.0,0.21136256243448973,6994.76
1939,2017-12-15,668722400.0,4.7063,4.8095,4.6405,4.789,5.16831,5.617407999999999,6.100993999999999,5.140461747183376,5.468933270033732,5.712431469090999,-0.23615490419459118,-0.2272793807271947,-0.008875523467396479,22.876671284496524,28.552584446762125,33.38628540645132,-10.314993070901545,0.1901468114020033,5.16831,5.787492482622604,4.5491275173773955,17.471680901177837,16.336981070333312,17.471680901177837,16.336981070333312,19.74108056286689,-65946301260.0,0.21071456049460233,6936.58
1940,2017-12-14,436903600.0,4.648,4.7335,4.615,4.6618,5.12626,5.589644,6.088493,5.094874914118292,5.43728098493437,5.701977424622433,-0.24529894159649235,-0.23088329290105425,-0.014415648695438099,17.517708859703433,25.504328056524045,31.220030395193632,-12.23690651003425,0.1889934677304316,5.12626,5.763753903745741,4.48876609625426,14.536755761040226,16.28495568865789,14.536755761040226,16.28495568865789,11.040355905804894,-66383204860.0,0.23379402796578208,6856.53
1941,2017-12-13,552925600.0,4.8125,4.8138,4.647,4.6545,5.08026,5.559703999999999,6.0755954999999995,5.0529344461070265,5.4065836914075325,5.691554763680916,-0.2502499801125522,-0.23475663034335384,-0.015493349769198334,17.24719538219928,25.33714808928066,31.098438364034166,-6.60740800192624,0.18740822003540072,5.08026,5.714329756620142,4.446190243379858,9.780291808879996,13.929576157032658,9.780291808879996,13.929576157032658,1.4817231125746737,-66936130460.0,0.18004883044392617,6875.8
1942,2017-12-12,453590400.0,4.8225,4.846,4.7473,4.771,5.03871,5.531834,6.064323000000001,5.0260835464777855,5.3816588407641,5.682395014788569,-0.24198369997427882,-0.23620204426953886,-0.0057816557047399575,35.726757029158094,32.8967925674433,35.31964438477833,-1.3746770025839905,0.18770049003287215,5.03871,5.636708809581008,4.440711190418992,17.206305903335263,13.841117824418466,17.206305903335263,13.841117824418466,23.936682061168856,-66482540060.0,0.1723696070189813,6862.32
1943,2017-12-11,370746680.0,4.8015,4.8695,4.7855,4.8665,5.002435,5.5061979999999995,6.0552305,5.010885113479901,5.361456533283155,5.674276656432464,-0.22513138704572544,-0.23398791282477618,0.008856525779050745,47.03772582516958,38.402603371647714,38.55952348412255,-1.3880445795339313,0.1813290264590956,5.002435,5.544520870986729,4.460349129013271,37.15550117850385,21.380699630239675,37.15550117850385,21.380699630239675,68.7051042750322,-66111793380.0,0.15338886516369352,6875.08
1944,2017-12-08,461277200.0,4.8503,4.8695,4.7788,4.7873,4.9643749999999995,5.480867999999999,6.045802,4.989591293148482,5.338940590801463,5.6654510180600015,-0.21568035683622355,-0.23032640162706566,0.014646044790842111,40.1939082016295,35.78060634719584,36.947922446159716,-2.8787632881603464,0.1748555245691602,4.9643749999999995,5.448859750015006,4.479890249984993,50.29057158896074,34.88412622359993,50.29057158896074,34.88412622359993,81.10346231968235,-66573070580.0,0.09924597336206263,6840.08
1945,2017-12-07,535755600.0,4.799,4.84,4.753,4.7998,4.926865,5.456108,6.036249499999999,4.971515931896246,5.317797822534739,5.65683757509423,-0.20482065673662841,-0.22522525264897822,0.020404595912349804,41.754348777801965,36.51731593246309,37.381634740900154,-2.759319286871953,0.16858012995707733,4.926865,5.329732167539492,4.523997832460508,52.78861998799849,46.74489758515433,52.78861998799849,46.74489758515433,64.87606479368681,-66037314980.0,0.10112549015965501,6812.84
1946,2017-12-06,463839200.0,4.6425,4.7535,4.621,4.7315,4.89419,5.426197999999999,6.0266945,4.948657271715651,5.294805751062788,5.647630236038567,-0.19942663920291004,-0.2200655299597646,0.020638890756854572,35.79990535124321,34.20815028598686,35.962410190284615,-3.078782416321857,0.16931012067442894,4.89419,5.242980685907769,4.545399314092231,42.504152483031675,48.527781353330276,42.504152483031675,48.527781353330276,30.45689474243447,-66501154180.0,0.10600922029826051,6776.38
1947,2017-12-05,980487200.0,4.56,4.8175,4.5145,4.6935,4.8618749999999995,5.398148,6.017231000000001,4.924356579171303,5.271225133374052,5.638136402844154,-0.1959592278679123,-0.21524426954139417,0.019285041673481856,32.76682763428522,32.95937918802119,35.182100881893476,-4.159519725557448,0.17885939776911258,4.8618749999999995,5.151587742206908,4.572162257793091,41.2035636288073,45.498778699945795,41.2035636288073,45.498778699945795,32.613133486530316,-67481641380.0,0.16225411190108716,6762.21
1948,2017-12-04,1238404000.0,5.0013,5.0075,4.6125,4.6665,4.82961,5.368228,6.0072785,4.899798809726417,5.247510422261344,5.628468378935257,-0.1931632876155014,-0.21082807315621563,0.01766478554071424,30.616594731376694,32.06374162656587,34.62165295992088,-5.152439024390243,0.194298012214176,4.82961,5.041668719393267,4.617551280606732,35.45163406690676,39.71978339291522,35.45163406690676,39.71978339291522,26.915335414889853,-68720045380.0,-0.008146623200504728,6775.37
1949,2017-12-01,810054000.0,4.9828,5.0033,4.8118,4.942,4.82752,5.346358,5.997991,4.9038179707048535,5.23552962138835,5.621637847801574,-0.1667942371315272,-0.20202130595127796,0.03522706881975077,61.04656366546154,47.685166486223864,44.15311615643818,0.7995431182181711,0.20447672562744917,4.82752,5.033928828470856,4.621111171529144,52.82621228464874,43.16046999345425,52.82621228464874,43.16046999345425,72.15769686703773,-67909991380.0,-0.011397668626816354,6847.59
1950,2017-11-30,822706400.0,4.98,5.067,4.9163,5.0178,4.836535,5.330398,5.9892025,4.914673402066296,5.226991204863317,5.615629511007528,-0.13818721197021944,-0.18925448715506626,0.05106727518484683,65.85367575828651,51.022128139075946,46.410184961261955,1.4209196563921278,0.20063553093977426,4.836535,5.059837176544842,4.613232823455157,69.54688717644564,52.60824450933368,69.54688717644564,52.60824450933368,103.42417251066955,-67087284980.0,0.04234899432270411,6873.97
1951,2017-11-29,1394702800.0,5.2503,5.2531,4.7808,4.9105,4.83531,5.314592,5.9795134999999995,4.91427593520284,5.214579785064756,5.608613296967652,-0.12275906163620132,-0.17595540205129329,0.05319634041509197,54.7045837685642,46.50045873499623,43.780256294421584,2.5370641052411713,0.2200401358726475,4.83531,5.056597523008272,4.614022476991727,77.14132190790129,66.50480712299853,77.14132190790129,66.50480712299853,98.41435147770682,-68481987780.0,0.0006425900558781216,6824.39
1952,2017-11-28,511811600.0,5.3588,5.3682,5.206,5.2678,4.85224,5.303908,5.9712985000000005,4.94794489375495,5.216666852317118,5.605222119883397,-0.08076995169774026,-0.1569183119805827,0.07614836028284244,72.67603830950196,59.40247921713211,53.077146058618155,12.999270667982321,0.2370158404531727,4.85224,5.144274088578333,4.560205911421667,77.64979938612466,74.77933615682383,77.64979938612466,74.77933615682383,83.39072584472632,-67970176180.0,0.005083310965748658,6912.36
1953,2017-11-27,422309200.0,5.4328,5.434,5.3503,5.3535,4.873115,5.302218,5.9641485,4.9865691895878115,5.222032858108604,5.602717422173114,-0.040115578364783744,-0.1335577652574229,0.09344218689263917,75.40654424975251,61.783127826200406,54.953218862241684,15.017724782468589,0.23195756613508894,4.873115,5.240360538036311,4.505869461963689,77.69987250661354,77.49699793354647,77.69987250661354,77.49699793354647,78.10562165274771,-67547866980.0,-0.05374386364127106,6878.52
1954,2017-11-24,180752000.0,5.3898,5.425,5.365,5.424,4.900225000000001,5.296297999999999,5.9577435,5.028229266769925,5.229953138182776,5.600939139365422,-0.0021827721538940636,-0.10728276663671715,0.10509999448282309,77.55883048473999,63.670461312364466,56.456988543981836,13.686858101027056,0.220496311411154,4.900225000000001,5.342546368460839,4.457903631539162,92.79904091291178,82.7162376018833,92.79904091291178,82.7162376018833,112.96464753496875,-67367114980.0,-0.07298794965116069,6889.16
1955,2017-11-22,356378440.0,5.425,5.425,5.3403,5.3733,4.92403,5.290974,5.9505099999999995,5.06109314612517,5.235574583744237,5.598674073302084,0.023517093363514263,-0.08112279463667088,0.10463988800018514,72.25358476279669,61.32496714387693,55.068853435678236,10.414055275865607,0.21079657488178585,4.92403,5.414311586381184,4.433748413618816,94.51876018547921,88.33922453500149,94.51876018547921,88.33922453500149,106.87783148643464,-67723493420.0,-0.060976372734226215,6867.36
1956,2017-11-21,398213240.0,5.3923,5.413,5.36,5.4013,4.948095,5.29215,5.943175,5.093493798875154,5.2420736196758355,5.5967101521747,0.04561793280463444,-0.05577464914840982,0.10139258195304426,73.42482824901548,62.15414824852914,55.70046857384716,12.825601069496372,0.1995253909616583,4.948095,5.482781152653313,4.4134088473466875,96.25158599641999,94.52312903160363,96.25158599641999,94.52312903160363,99.70849992605272,-67325280180.0,-0.0484546602896902,6862.48
1957,2017-11-20,394888760.0,5.2998,5.3643,5.2625,5.352,4.970555,5.28243,5.9359525,5.11811343707752,5.246384458119921,5.59427522528739,0.058480779286370854,-0.03292356346145369,0.09140434274782455,67.56608153884653,59.72610470216685,54.2895578840956,11.504646026917786,0.19518786303582555,4.970555,5.534184715838383,4.406925284161617,93.64147180420792,94.80393932870236,93.64147180420792,94.80393932870236,91.31653675521906,-67720168940.0,-0.018039874428403508,6790.71
1958,2017-11-17,514540400.0,5.348,5.3838,5.2688,5.284,4.98738,5.267860000000001,5.9282825,5.1339121573558515,5.2478595774093355,5.591187909612889,0.062467558959681035,-0.013845338977226746,0.07631289793690778,59.877688249660416,56.450433447471674,52.36840761537869,11.67705801542851,0.18946015853326661,4.98738,5.567947289039248,4.406812710960752,90.4042051741449,93.43242099159092,90.4042051741449,93.43242099159092,84.34777353925287,-68234709340.0,-0.08775681430824953,6782.79
1959,2017-11-16,439412800.0,5.3245,5.355,5.2813,5.2903,5.012445,5.250766000000001,5.919931500000001,5.148806237607675,5.249523907707009,5.588194000064502,0.06538178737655187,0.002000086293528977,0.06338170108302289,60.36517433686454,56.687443218173,52.53181383975712,12.715457547672315,0.18119157578089048,5.012445,5.600191473939837,4.424698526060162,86.38027912781797,90.14198536872357,86.38027912781797,90.14198536872357,78.85686664600678,-67795296540.0,-0.16090221346447214,6793.29
1960,2017-11-15,500521200.0,5.2988,5.3,5.195,5.2495,5.04183,5.234395999999999,5.9107164999999995,5.158396119740278,5.249522970149871,5.584823910511622,0.06366522231995209,0.0143331134988136,0.04933210882113849,55.289589860824385,54.61446653961326,51.33427435054807,12.493303332261863,0.1757493203679697,5.04183,5.61432991059277,4.46933008940723,82.66449156251609,86.48299195482629,82.66449156251609,86.48299195482629,75.02749077789568,-68295817740.0,-0.15064164434042807,6706.21
1961,2017-11-14,527898400.0,5.325,5.37,5.2808,5.3545,5.076829999999999,5.21806,5.902404000000001,5.177072679765013,5.253639716418504,5.582532130307526,0.06997087394432544,0.02546066558791597,0.04451020835640947,64.30164315719271,58.79097795418063,54.15816499105736,8.346823148522864,0.17180294034168614,5.076829999999999,5.63503760168249,4.5186223983175084,84.87642301130518,84.64039790054638,84.87642301130518,84.64039790054638,85.34847323282278,-67767919340.0,-0.07899559711874325,6737.87
1962,2017-11-13,581084400.0,5.4035,5.4292,5.3003,5.3158,5.10407,5.20271,5.894256499999999,5.190284805501679,5.256077374598171,5.57987807925969,0.071026630927018,0.034573858655736374,0.036452772271281624,59.172949354933344,56.719248469474614,52.968691194661304,5.938857666706521,0.16873844460299425,5.10407,5.652525059088064,4.555614940911936,84.053932686061,83.86494908662739,84.053932686061,83.86494908662739,84.43189988492824,-68349003740.0,-0.09541681398852385,6757.6
1963,2017-11-10,1251824800.0,5.327,5.4668,5.2908,5.4035,5.13092,5.192604,5.8864625,5.210591014501519,5.261858654025693,5.578123073495912,0.07804038205674058,0.04326716333593721,0.03477321872080336,66.28295062120499,60.14661743876219,55.30447634812673,10.03971082374504,0.16925712713135183,5.13092,5.682971559612764,4.578868440387235,87.66654855354771,85.53230141697128,87.66654855354771,85.53230141697128,91.93504282670057,-67097178940.0,-0.08828688981434017,6750.94
1964,2017-11-09,950681200.0,5.1318,5.1583,5.0093,5.133,5.148205,5.177364,5.87783,5.203201394072803,5.256805373475666,5.573693988187496,0.061067789556588536,0.04682728858006748,0.014240500976521055,40.74773207928836,47.62059364236061,47.64164064781963,-2.558943012263193,0.18532447519339817,5.148205,5.6760743197008345,4.620335680299165,74.67272429690424,82.13106851217096,74.67272429690424,82.13106851217096,59.75603586637081,-68047860140.0,-0.009510228356435765,6750.05
1965,2017-11-08,521287600.0,5.2963,5.3,5.181,5.229,5.169665,5.162488,5.8694875,5.205658404161107,5.255714966672699,5.570264197260257,0.05473236478232124,0.048408303820518236,0.006324060961803005,48.89888231575173,51.482395774444,50.21230014047898,-2.3255813953488413,0.18401558410815544,5.169665,5.6721849120929,4.6671450879071,63.37852017206371,75.23926434083853,63.37852017206371,75.23926434083853,39.65703183451407,-67526572540.0,-0.020182551333802583,6789.12
1966,2017-11-07,426748400.0,5.2638,5.3225,5.2514,5.3008,5.198130000000001,5.151660000000001,5.861964,5.2147195085267155,5.257483007195339,5.567582961466623,0.0548726175684946,0.04970116657011351,0.005171450998381087,54.37549565348272,54.20204815045084,52.060686870365124,-2.2713864306784792,0.17755018524328717,5.198130000000001,5.658907932868202,4.737352067131799,54.359604252615064,64.13694957386097,54.359604252615064,64.13694957386097,34.804913610123236,-67099824140.0,-0.031093972820691818,6767.78
1967,2017-11-06,389195640.0,5.18,5.2495,5.1675,5.2408,5.2254950000000004,5.14142,5.854813,5.217203364857505,5.256828771619052,5.564331389710736,0.04957084846856219,0.04967510294980325,-0.00010425448124105896,49.23152409738652,51.599087737426856,50.41830139445473,-2.4658961904230225,0.17438945772590947,5.2254950000000004,5.620382024146606,4.830607975853395,54.11293259290793,57.28368567252888,54.11293259290793,57.28368567252888,47.771426433666036,-67489019780.0,-0.022367243521411635,6786.44
1968,2017-11-03,352464280.0,5.18,5.2172,5.1335,5.2172,5.253030000000001,5.1335440000000006,5.848046499999999,5.217203044394886,5.255274702143795,5.560877346032022,0.04296950973250713,0.04833398430634402,-0.005364474573836896,47.18323801226221,50.570376486976905,49.76984387123599,-3.408438709199635,0.16959735360263026,5.253030000000001,5.547942918899993,4.958117081100008,53.253187602203326,53.90857481590876,53.253187602203326,53.90857481590876,51.94241317479246,-67841484060.0,0.08254471340021359,6764.44
1969,2017-11-02,341299040.0,5.15,5.1953,5.0913,5.1485,5.263355,5.124154,5.842124,5.210659897309658,5.25108745892247,5.5567740888575745,0.031827497791352855,0.04503268700334579,-0.013205189211992936,41.34170023012311,47.59564288221619,47.887289154656166,-3.8023168908819183,0.16647611405958523,5.263355,5.525001402104289,5.0017085978957105,42.156648442515916,49.84092287920904,42.156648442515916,49.84092287920904,26.78809956912967,-68182783100.0,0.06316068058955973,6714.94
1970,2017-11-01,498600400.0,5.2338,5.2493,5.115,5.18,5.271465000000001,5.117698000000001,5.837044,5.207739907089691,5.248299715435314,5.553025092948544,0.0252481152415438,0.041075772650985394,-0.015827657409441594,44.98520664893318,49.07482921355725,48.81932044182299,-1.9682059046177147,0.16417782019818628,5.271465000000001,5.510108025518999,5.032821974481003,37.7267759480379,44.37887066425236,37.7267759480379,44.37887066425236,24.42258651560897,-67684182700.0,0.037508363380940574,6716.53
1971,2017-10-31,410306400.0,5.1283,5.1973,5.1225,5.1703,5.284455,5.1096140000000005,5.832293,5.204174201652577,5.2452409030653016,5.549216883068459,0.01903181136073595,0.036666980392935505,-0.017635169032199555,44.00327104926366,48.619721886745914,48.538631798325,-2.2683023647052214,0.15779369018403017,5.284455,5.4604207076263656,5.108489292373635,34.30965390871196,38.06435943308857,34.30965390871196,38.06435943308857,26.80024285995873,-68094489100.0,0.1157125796756431,6727.67
1972,2017-10-30,503296400.0,5.0465,5.1522,5.0305,5.096,5.2758650000000005,5.099494,5.8255930000000005,5.193871896733285,5.239388318631368,5.54470726234141,0.008017535541176457,0.030937091422583697,-0.02291955588140724,36.82084861749402,45.164662189070604,46.39329866860423,-2.9240880083817533,0.1565084265994566,5.2758650000000005,5.470984830785356,5.080745169214645,30.484517297526182,34.17364905142532,30.484517297526182,34.17364905142532,23.1062537897279,-68597785500.0,0.13189914227545127,6698.96
1973,2017-10-27,571349200.0,4.945,5.0468,4.9188,5.0465,5.260515,5.088584,5.8184404999999995,5.179836477996782,5.2318240708419035,5.539749976148959,-0.004651968711083754,0.02381927939585021,-0.028471248106933963,32.67541241628048,42.97364230533683,45.00192436278218,-5.752171071061718,0.15798639612806686,5.260515,5.477047221857484,5.0439827781425155,25.81499873155828,30.20305664593212,25.81499873155828,30.20305664593212,17.038882902810606,-69169134700.0,0.22477369032360045,6701.26
1974,2017-10-26,320483720.0,4.8695,4.904,4.8453,4.8923,5.233929999999999,5.07546,5.810223,5.152452051520898,5.218509401397123,5.533307687829069,-0.026826059293782123,0.013690211657923742,-0.04051627095170587,23.1877222221607,36.9587401301837,40.981726317219376,-7.966815907295244,0.16107308211891924,5.233929999999999,5.492439558506771,4.9754204414932275,16.605362841939478,24.30162629034129,16.605362841939478,24.30162629034129,1.2128359451358506,-69489618420.0,0.22346565913387664,6556.77
1975,2017-10-25,827138800.0,4.927,4.9805,4.7793,4.8415,5.20734,5.06129,5.8024154999999995,5.12283757042367,5.203724718989393,5.526424029243706,-0.047945633860924985,0.0013630425541539962,-0.04930867641507898,20.85976518361322,35.210264000315846,39.75327509982643,-10.400666234847789,0.16393929053899645,5.20734,5.510955375533591,4.90372462446641,13.30418052792873,18.574847367142137,13.30418052792873,18.574847367142137,2.762846849501919,-70316757220.0,0.1915435200507817,6563.89
1976,2017-10-24,403790000.0,4.9248,4.9688,4.8985,4.967,5.185625,5.05293,5.795402,5.107995897049987,5.194441396676083,5.520857620992524,-0.053934524090328395,-0.009696470774742482,-0.04423805331558591,38.62069318564348,42.453404072647,44.09987584640501,-3.2339762322228793,0.16132219835763956,5.185625,5.492931778570092,4.8783182214299075,14.637146685952105,14.848896685273415,14.637146685952105,14.848896685273415,14.213646687309488,-69912967220.0,0.20642639001847427,6598.43
1977,2017-10-23,427634800.0,4.9445,4.9713,4.895,4.9155,5.1638,5.044444,5.787922,5.0896629544737975,5.183502518375061,5.514834162077176,-0.062120298212050784,-0.020181236262204146,-0.04193906194984664,34.873748793059534,40.45474671064435,42.77030507673992,-5.995410212277685,0.15524918418923678,5.1638,5.483121049213648,4.844478950786352,20.474242867230455,16.138523360370407,20.474242867230455,16.138523360370407,29.145681880950548,-70340602020.0,0.15957803677011195,6586.83
1978,2017-10-20,450200400.0,4.9623,4.9898,4.9135,4.9225,5.145725,5.036658,5.780232,5.0737426730953405,5.173267125497608,5.508940289817702,-0.06726732582067019,-0.029598454173897355,-0.037668871646772836,35.860528381674754,40.862282613523256,43.0154996989398,-7.136658617567148,0.14960995674714841,5.145725,5.47709590579551,4.814354094204489,26.24591778906655,20.45243578074968,26.24591778906655,20.45243578074968,37.83288180570028,-69890401620.0,0.16376652428171626,6629.05
1979,2017-10-19,567063600.0,4.861,4.95,4.8113,4.945,5.1284600000000005,5.035882,5.772837999999999,5.06148146613388,5.16431547351731,5.503328943650362,-0.06873844630240189,-0.037426452599598266,-0.031311993702803624,39.30894729113152,42.23090443625961,43.82774120455768,-5.644176461608907,0.1488306741223521,5.1284600000000005,5.46406901663965,4.792850983360351,27.3134511486291,24.677870601642013,27.3134511486291,24.677870601642013,32.58461224260327,-69323338020.0,0.24113677071788417,6605.07
1980,2017-10-18,566326400.0,4.9528,4.9535,4.833,4.9395,5.112959999999999,5.037922,5.7657815,5.049864183644939,5.1554991804382,5.497718705405085,-0.06954643589575404,-0.04385044925882942,-0.02569598663692462,38.71533264845027,41.97517759787775,43.66798377876317,-5.322778501878411,0.1468070545421841,5.112959999999999,5.453627736638891,4.772292263361107,30.312441330853748,27.95727008951644,30.312441330853748,27.95727008951644,35.02278381352836,-69889664420.0,0.2778534875716219,6624.22
1981,2017-10-17,465173200.0,4.9273,4.9725,4.9088,4.9438,5.092425,5.038098,5.758988,5.039762832821611,5.147197251793565,5.492207076495582,-0.0690439042564055,-0.04888914025834464,-0.020154763998060855,39.54800921054982,42.269512380116126,43.83604391295488,-3.9759153151403326,0.14087083636059952,5.092425,5.421090152504589,4.763759847495412,33.191675497883175,30.27252265912198,33.191675497883175,30.27252265912198,39.02998117540556,-69424491220.0,0.2518972038939853,6623.66
1982,2017-10-16,574099200.0,4.895,4.9512,4.831,4.9483,5.07405,5.03848,5.752402000000001,5.031052086838601,5.139397359566367,5.486795065784183,-0.06750438340784104,-0.05261218888824393,-0.014892194519597113,40.534471835876026,42.597672657061786,44.0195620784939,-4.472972972972977,0.1393943480491281,5.07405,5.391016386807167,4.757083613192832,35.009351679324986,32.837822836020614,35.009351679324986,32.837822836020614,39.352409365933724,-68850392020.0,0.3433562818104737,6624.0
1983,2017-10-13,627334000.0,4.8388,4.875,4.7913,4.8648,5.047115,5.037056,5.7459169999999995,5.015218554758734,5.128628835661804,5.48060606015449,-0.07218989404320642,-0.05652772991923643,-0.015662164123969986,29.953269480481282,38.25256987896052,41.3848907225537,-5.9087480416997185,0.14065189461704752,5.047115,5.3365645337292875,4.757665466270712,29.716312050414945,32.63911307587434,29.716312050414945,32.63911307587434,23.870709999496157,-69477726020.0,0.37646184588537457,6605.8
1984,2017-10-12,524979600.0,4.777,4.8273,4.7483,4.7758,5.029255000000001,5.034936,5.7391885,4.992416787638855,5.11479241073389,5.473593064531062,-0.082137916403755,-0.06164976721614015,-0.02048814918761486,22.612910673821347,34.243194915242256,38.786782052773596,-6.283359497645213,0.13892675928725837,5.029255000000001,5.339709983171623,4.718800016828379,20.09121925363031,28.27229432779006,20.09121925363031,28.27229432779006,3.7290691053108063,-70002705620.0,0.3122716346324748,6591.51
1985,2017-10-11,528302000.0,4.74,4.775,4.6935,4.7735,5.00648,5.032462,5.732539500000001,4.971567569768488,5.101408394626679,5.466626964386475,-0.08917938216881449,-0.06715569020667501,-0.022023691962139477,22.447060030289308,34.143597546084436,38.720821056903546,-5.409689884078073,0.13488199076673993,5.00648,5.322026126826216,4.690933873173783,13.918934645463354,21.242155316502846,13.918934645463354,21.242155316502846,-0.7275066966156274,-70531007620.0,0.37440658721908976,6603.55
1986,2017-10-10,972713600.0,4.7858,4.8238,4.6815,4.7233,4.977605,5.028528,5.7246535,4.947923039314346,5.086580614445241,5.459230676183625,-0.0976844692249852,-0.07326144601033706,-0.024423023214648135,18.914577715151964,31.958736901813566,37.26834583242751,-3.454407947182303,0.1354118485691157,4.977605,5.285345761967053,4.669864238032946,11.669321484079921,15.226491794391173,11.669321484079921,15.226491794391173,4.554980863457416,-71503721220.0,0.2996204670416983,6587.25
1987,2017-10-09,560982400.0,4.5698,4.6682,4.5507,4.6347,4.9473,5.023166,5.715972000000001,4.91809227366536,5.068859806035624,5.451026390848465,-0.11030259191315395,-0.08066967519090044,-0.029632916722253502,14.285513719020457,28.493201069302657,34.845998619315026,-4.271403490653725,0.13806814509989315,4.9473,5.265118272879402,4.629481727120599,16.004427187079404,13.864227772207537,16.004427187079404,13.864227772207537,20.284826016823143,-72064703620.0,0.28847284600087386,6579.73
1988,2017-10-06,318029240.0,4.4913,4.546,4.475,4.5325,4.9130650000000005,5.0148660000000005,5.7071505,4.881369199982945,5.047826088151874,5.441886824770371,-0.1270842824305145,-0.08995259663882327,-0.03713168579169124,10.746222325928514,25.11067582944763,32.30300280634998,-8.747735051338834,0.13961327759275793,4.9130650000000005,5.255059916778514,4.571070083221487,13.91402491736519,13.862591196174813,13.91402491736519,13.862591196174813,14.016892359745942,-72382732860.0,0.27456704823691436,6590.18
1989,2017-10-05,436433200.0,4.5465,4.55,4.489,4.5193,4.881605,5.009472,5.698658,4.846886419032188,5.027099574891016,5.432706856364696,-0.13983706807881102,-0.09992949092682082,-0.0399075771519902,10.35947438841751,24.702776220530566,31.98643199758159,-8.06021767877122,0.1339980434789895,4.881605,5.247345514496862,4.515864485503139,12.968236160675493,14.295562755040004,12.968236160675493,14.295562755040004,10.31358297194647,-72819166060.0,0.26858722523876793,6585.36
1990,2017-10-04,427230000.0,4.4905,4.5443,4.4535,4.5217,4.8486899999999995,5.00667,5.6900900000000005,4.815916283886265,5.00727998371882,5.423642111525247,-0.14804352899324602,-0.10955229854010587,-0.03849123045314015,11.03861207278716,24.9415115461626,32.113442126564294,-8.142204164550538,0.13091246894477596,4.8486899999999995,5.219808700612635,4.477571299387364,10.830477591412604,12.57091288981774,10.830477591412604,12.57091288981774,7.349606994602336,-72391936060.0,0.2924060293607968,6534.63
1991,2017-10-03,389268040.0,4.4813,4.5145,4.4395,4.4843,4.81439,5.003266,5.6811505,4.784333780659002,4.9867709647494545,5.414295423848379,-0.15576946242770795,-0.11879573131762629,-0.03697373111008166,9.702225907406557,23.681451913377956,31.161286693860816,-9.3164812942366,0.12743300687729198,4.81439,5.187155047276038,4.441624952723963,9.82102019930326,11.206577983797096,9.82102019930326,11.206577983797096,7.049904630315588,-72781204100.0,0.2893313618370039,6531.71
1992,2017-10-02,502680400.0,4.52,4.5495,4.425,4.475,4.78334,4.997346,5.6720215,4.7548734205962395,4.966701515151437,5.404949200725509,-0.1607892739512593,-0.12719443984435289,-0.03359483410690642,9.373029107403624,23.365343157188065,30.921906670452927,-9.403785808280196,0.12722350638605687,4.78334,5.160763338255814,4.405916661744186,9.996732361317921,10.21607671734457,9.996732361317921,10.21607671734457,9.558043649264622,-73283884500.0,0.2762159188760147,6516.72
1993,2017-09-29,617886400.0,4.477,4.4932,4.4313,4.4693,4.75448,4.989402,5.662905499999999,4.727675951968026,4.947195573380792,5.395639258429734,-0.16334451917397086,-0.13442445571027647,-0.028920063463694384,9.151009201560356,23.16127871955645,30.769789493385815,-9.597880173146178,0.12255754164419563,4.75448,5.135431642527442,4.373528357472558,8.454919426659979,9.424223995760363,8.454919426659979,9.424223995760363,6.516310288459213,-73901770900.0,0.2342679260950705,6495.96
1994,2017-09-28,434497600.0,4.4005,4.4045,4.344,4.392,4.729465,4.981496,5.6531545,4.695706813685357,4.925423197954095,5.385652798146851,-0.16965139769120618,-0.14146984410646243,-0.02818155358474375,6.656398908497934,20.541221675352745,28.755478506957644,-11.242244811349345,0.12275343152675304,4.729465,5.137082499943429,4.321847500056571,8.286991930485417,8.91288123948775,8.286991930485417,8.91288123948775,7.035213312480753,-74336268500.0,0.23761165869367223,6453.45
1995,2017-09-27,710247600.0,4.3905,4.4068,4.3188,4.3933,4.7070549999999995,4.973366,5.644095999999999,4.666906164762942,4.9045556215637385,5.37577864095136,-0.17255563131364138,-0.14768700154789824,-0.02486862976574314,7.153005196437817,20.70368291529958,28.837741567343897,-9.692073672093404,0.12027104356055635,4.7070549999999995,5.137387314364648,4.2767226856353515,9.169691453004587,8.637200936716638,9.169691453004587,8.637200936716638,10.234672485580482,-73626020900.0,0.31717782541757994,6453.26
